nicom,3,1486987155213
maikel,4,1486990068898
nicom,5,1486990343162
nicom,3,1486990415431
nicom,3,1486991845241
nicom,3,1486994342148
tomho,3,1486995120815
nicor,3,1486997368031
maikel,7,1487056717723
nicom,1,1487059261522
tomho,3,1487060182378
tomho,3,1487060308523
tomho,3,1487060389792
tomho,3,1487061746091
nicom,7,1487064044055
tomho,8,1487064266094
tomho,8,1487064364171
nicom,7,1487064855091
nicom,5,1487065532713
nicom,3,1487068181778
nicor,7,1487068183386
nicom,7,1487068255996
nicom,8,1487068277135
nicor,7,1487068334565
nicom,7,1487068568429
tomho,8,1487068838100
tomho,8,1487068841571
nicom,2,1487077540299
nicom,1,1487077855839
maikel,3,1487079321828
nicom,1,1487079358566
nicom,1,1487079359288
nicom,9,1487079361828
tomho,8,1487079395730
nicom,1,1487080981331
nicom,1,1487080982055
nicom,1,1487080982129
nicom,8,1487080984320
tomho,5,1487081034134
nicom,1,1487081083987
nicom,2,1487081087554
nicom,5,1487081089469
nicom,1,1487081300128
nicom,2,1487081304090
nicom,3,1487081305583
nicom,5,1487081307032
nicom,7,1487081308635
nicom,8,1487081310356
nicom,9,1487081311992
nicom,1,1487082927216
maikel,7,1487144339197
maikel,3,1487145718803
nicom,1,1487148159651
nicom,4,1487148191679
nicom,7,1487149219469
nicom,3,1487149418709
nicom,3,1487149454456
maikel,3,1487149602105
nicom,3,1487149617957
nicom,7,1487151197285
tomho,7,1487151400896
tomho,8,1487151414938
nicom,1,1487151457256
nicom,3,1487151805522
nicom,1,1487154072164
nicom,3,1487154243904
maikel,3,1487155913706
nicom,1,1487155951574
nicom,3,1487156048137
nicom,1,1487157087423
nicom,5,1487158342917
nicom,1,1487158586205
nicom,3,1487158692964
nicom,1,1487158784958
nicom,1,1487160945542
maikel,5,1487161076741
nicom,3,1487161276019
maikel,3,1487161486085
nicom,5,1487164275898
maikel,3,1487167991921
tomho,3,1487168380226
maikel,7,1487232252515
nicom,3,1487232291797
maikel,5,1487232503465
nicom,1,1487233511886
nicom,1,1487233513122
nicom,1,1487233730558
nicom,4,1487237744861
nicom,7,1487237761238
nicom,1,1487238284525
nicom,8,1487238287198
nicom,7,1487238607415
nicom,7,1487238609454
nicom,7,1487240888800
maikel,7,1487241110897
nicom,1,1487241143272
maikel,3,1487241498710
maikel,3,1487241613844
maikel,3,1487241943351
nicom,1,1487242281617
maikel,3,1487242621083
nicom,8,1487242839054
maikel,3,1487242891716
nicom,8,1487245668116
maikel,3,1487245714328
nicom,1,1487245826424
nicom,1,1487245850516
nicom,3,1487246169265
nicom,1,1487246454394
nicom,1,1487246485916
nicom,8,1487246487949
nicom,3,1487246549972
nicom,12,1487246716021
maikel,1,1487246791115
maikel,3,1487247063439
nicom,3,1487247086186
maikel,3,1487247122401
nicom,1,1487247193628
nicom,3,1487249134279
tomho,5,1487250337252
tomho,8,1487251108080
tomho,8,1487252727050
tomho,5,1487252840012
nicom,8,1487252881804
maikel,10,1487253070117
maikel,3,1487253079806
nicom,1,1487253264958
maikel,4,1487253854161
maikel,3,1487255034851
nicom,1,1487255265708
tomho,1,1487314650960
maikel,1,1487314661347
tomho,3,1487315319057
maikel,1,1487317093996
tomho,8,1487317861577
nicom,3,1487321872196
maikel,8,1487321873538
maikel,3,1487322043926
nicom,1,1487323131026
nicom,1,1487323133077
nicom,1,1487323166961
maikel,3,1487323241701
maikel,3,1487323860019
nicom,3,1487324628875
stefaan.vangoubergen,3,1487325605900
nicom,3,1487325668724
stefaan.vangoubergen,3,1487325689793
maikel,3,1487325823372
maikel,5,1487578361259
maikel,12,1487578683332
maikel,3,1487578858283
nicom,3,1487579400212
nicom,3,1487579868560
maikel,3,1487580277714
tomho,5,1487580317361
nicom,3,1487580323566
nicom,5,1487580509091
maikel,3,1487583501753
maikel,12,1487583504942
maikel,3,1487584813715
maikel,10,1487585071792
maikel,3,1487585104082
tomho,1,1487587589596
maikel,3,1487588080242
maikel,3,1487591975453
nicom,3,1487591994195
nicom,3,1487593179598
maikel,3,1487593613596
maikel,3,1487596991756
maikel,3,1487597097832
nicom,1,1487598492323
nicom,1,1487598493033
nicom,1,1487598493086
tomho,5,1487598590058
nicom,1,1487598604568
nicom,1,1487598710473
nicom,1,1487598781400
maikel,3,1487598862222
nicom,1,1487599858325
nicom,12,1487599860742
nicom,8,1487600171506
tomho,8,1487600192062
tomho,8,1487600194898
tomho,12,1487600196258
nicom,1,1487600202138
tomho,8,1487600239982
tomho,12,1487600241186
tomho,6,1487600268997
nicom,2,1487600349806
tomho,8,1487600364147
nicom,8,1487600366290
tomho,8,1487600398396
tomho,4,1487600422171
nicom,3,1487600663983
nicom,1,1487601188200
maikel,12,1487601533699
nicom,8,1487601760961
nicom,8,1487603049059
nicom,12,1487660980124
maikel,8,1487661051233
maikel,5,1487661317075
nicom,1,1487661518813
nicom,1,1487661532209
nicom,12,1487662112781
maikel,12,1487662176769
nicom,12,1487662359108
nicom,12,1487663310639
maikel,3,1487663523850
tomho,1,1487663960632
nicom,1,1487663966177
tomho,9,1487664302737
maikel,10,1487664651181
maikel,3,1487664684219
nicom,12,1487664925965
nicom,10,1487665033075
nicom,3,1487665082140
nicom,12,1487665140489
nicom,1,1487665151223
nicom,1,1487665151912
nicom,3,1487667105503
nicom,3,1487667726962
nicom,1,1487667742226
nicom,1,1487667742936
maikel,3,1487667798389
tomho,3,1487668558178
nicom,1,1487668920812
nicom,7,1487668976823
tomho,8,1487669769435
maikel,3,1487669778155
tomho,1,1487672191066
tomho,8,1487672215886
nicom,3,1487672568097
nicom,1,1487672936083
tomho,3,1487673054887
nicom,3,1487673461700
nicom,1,1487673672631
nicom,13,1487673690369
maikel,13,1487673760410
maikel,13,1487674563926
nicom,5,1487674628911
nicom,13,1487674667260
tomho,1,1487686371226
tomho,1,1487686381730
tomho,3,1487686589128
tomho,12,1487687165936
nicom,1,1487687957029
nicom,8,1487687969051
nicom,1,1487687976319
nicom,1,1487687977016
tomho,8,1487687983410
nicom,8,1487688072593
nicom,1,1487689290151
nicom,8,1487689306155
nicor,13,1487747377784
nicom,1,1487747452163
nicom,1,1487747453533
nicom,3,1487748638548
maikel,5,1487748756862
maikel,13,1487748784945
nicom,13,1487748815189
nicom,13,1487748933624
maikel,13,1487749102941
maikel,3,1487749107660
nicom,5,1487749120718
nicom,2,1487749324114
nicom,13,1487749503705
maikel,3,1487749536616
maikel,7,1487750322523
maikel,13,1487750660019
maikel,13,1487750661258
nicom,1,1487752795854
nicom,1,1487753202999
nicom,7,1487753219998
nicom,3,1487753491557
maikel,12,1487754645164
maikel,12,1487754647777
maikel,1,1487754928623
nicom,13,1487755022659
maikel,13,1487755031704
maikel,13,1487755061268
nicom,13,1487755118672
maikel,13,1487757464167
maikel,13,1487757477676
maikel,3,1487757889013
nicom,5,1487763595083
maikel,13,1487764741676
nicom,3,1487765054455
maikel,13,1487765803640
maikel,7,1487765837161
maikel,13,1487765837844
nicor,13,1487766589480
maikel,13,1487770138341
tomho,1,1487770295585
nicom,2,1487771194329
nicom,1,1487771226619
nicom,3,1487771272958
maikel,5,1487835380026
maikel,12,1487835495025
tomho,1,1487836316773
maikel,8,1487837201454
maikel,3,1487837579931
maikel,13,1487837677675
nicom,13,1487838085594
maikel,8,1487838229874
nicom,3,1487838265063
nicom,1,1487838426944
tomho,1,1487838560658
nicom,7,1487839025764
maikel,7,1487839379258
tomho,7,1487839772254
tomho,13,1487839772943
maikel,13,1487841247250
maikel,5,1487841345054
nicom,1,1487841425012
nicom,1,1487841497975
nicor,3,1487854554959
maikel,14,1487859801955
maikel,3,1487859991981
maikel,5,1487920986623
maikel,7,1487921758589
maikel,13,1487921759330
nicom,1,1487922305421
nicom,2,1487922382682
maikel,13,1487922424548
kristof,3,1487922542955
maikel,12,1487923264127
maikel,13,1487924025526
maikel,13,1487924026885
tomho,13,1487924498114
maikel,3,1487924679433
tomho,4,1487924886041
tomho,1,1487925087408
nicom,13,1487925112767
tomho,1,1487925149417
tomho,1,1487925157642
maikel,12,1487930248604
nicom,13,1487930449261
nicom,12,1487930460956
nicom,3,1487931391447
nicom,1,1487931727343
maikel,5,1487931733078
maikel,1,1487931959869
nicom,3,1487932094108
maikel,1,1487932163931
maikel,1,1487932165829
maikel,1,1487932166526
maikel,1,1487932167240
maikel,1,1487932167295
maikel,1,1487932167351
maikel,9,1487932167404
maikel,12,1487932167461
maikel,12,1487932167521
maikel,12,1487932167577
maikel,13,1487932167628
nicom,7,1487932231216
nicom,13,1487932231934
nicom,1,1487932371647
nicom,13,1487932372379
nicom,9,1487932378394
tomho,13,1487932477120
maikel,13,1487932498825
nicom,13,1487932572104
maikel,3,1487932620208
nicom,3,1487932718813
maikel,13,1487932764113
maikel,13,1487932824672
tomho,3,1487933321327
maikel,13,1487933351566
maikel,3,1487933548894
maikel,13,1487933553577
tomho,3,1487933612873
tomho,1,1487933898765
nicom,1,1487933954367
tomho,10,1487933976994
tomho,3,1487934010304
maikel,13,1487934036532
tomho,3,1487934190337
nicom,1,1487934756946
maikel,1,1487934769676
nicom,12,1487935051896
maikel,13,1487937655179
nicom,13,1487937849157
nicom,13,1487938058652
maikel,13,1487938147244
maikel,13,1487938148656
tomho,13,1487938177390
maikel,13,1487938178736
maikel,13,1487938193699
maikel,3,1487938510532
nicor,1,1487939398442
maikel,13,1487939917527
nicor,3,1487943243940
nicom,1,1487945385062
nicom,12,1487945392010
nicom,13,1487946265450
nicom,13,1487946603275
nicom,2,1487946809718
nicom,1,1487946873292
nicom,1,1487946877122
tomho,13,1487947585850
maikel,13,1487947778515
nicom,3,1487947815935
tomho,13,1488185325910
maikel,4,1488194005573
nicor,3,1488194032433
nicor,3,1488198251580
stefaan.vangoubergen,3,1488201113101
tomho,3,1488202091098
kristof,3,1488270778475
tomho,1,1488271391149
tomho,1,1488271550655
tomho,9,1488271552265
tomho,8,1488271654832
tomho,9,1488271745893
nicom,3,1488271810024
nicom,13,1488271828838
tomho,3,1488272189537
nicom,1,1488273712099
nicom,1,1488273712817
nicom,13,1488275077726
nicom,1,1488275081702
nicom,13,1488275240512
nicom,13,1488275319153
nicom,1,1488276412324
nicom,3,1488287019444
nicom,3,1488287679507
nicom,12,1488287754681
tomho,13,1488294193451
kristof,3,1488352117237
tomho,10,1488357801472
nicom,3,1488357872733
nicom,1,1488357947523
nicom,3,1488358010619
nicom,12,1488358013270
nicom,7,1488358521567
nicom,3,1488359179311
maikel,13,1488359415114
nicom,13,1488359448817
nicom,13,1488360191451
tomho,8,1488360594652
nicom,13,1488362135739
nicom,1,1488362138591
nicom,3,1488364454332
nicom,1,1488368468421
nicom,1,1488368473453
nicom,1,1488370145609
nicom,1,1488373639901
nicom,12,1488373640627
nicor,3,1488373657078
nicor,3,1488374176108
nicom,3,1488376507800
kristof,8,1488377231855
kristof,12,1488377389221
kristof,13,1488377737016
nicom,3,1488378427634
nicor,3,1488379628193
nicom,8,1488380368072
nicom,3,1488380399744
maikel,3,1488381130391
maikel,3,1488381251208
maikel,3,1488439212681
kristof,3,1488439309859
tomho,1,1488439587102
nicom,8,1488440906286
nicom,1,1488440920231
maikel,13,1488440941117
maikel,5,1488441001182
nicom,3,1488441096922
maikel,13,1488441422132
maikel,3,1488443144941
nicom,1,1488443179281
nicom,1,1488446261177
nicom,7,1488446261894
nicom,13,1488446262581
maikel,13,1488446283934
nicom,1,1488446343495
nicom,1,1488446345502
nicom,13,1488446378393
maikel,13,1488446395910
nicom,13,1488446400327
nicom,1,1488446435147
nicom,1,1488446498571
nicom,8,1488446500417
nicom,10,1488446817800
tomho,1,1488447122367
kristof,3,1488448394096
maikel,13,1488448486950
maikel,13,1488451571730
maikel,14,1488451591508
nicom,3,1488451999602
maikel,5,1488452467601
nicom,5,1488455611767
maikel,3,1488457752319
maikel,13,1488458014901
nicom,1,1488463581979
maikel,5,1488463636658
maikel,13,1488463668348
maikel,14,1488463700411
nicom,13,1488463724721
maikel,3,1488464839177
nicom,13,1488464913138
nicom,13,1488464936804
maikel,3,1488465386865
maikel,3,1488465650661
nicom,1,1488465685764
nicom,1,1488465686465
nicor,3,1488527708919
nicom,3,1488528049334
nicom,3,1488528110403
kristof,3,1488534899831
nicom,3,1488537590125
nicom,1,1488541485230
nicor,3,1488547421192
stefaan.vangoubergen,3,1488549485346
tomho,3,1488549789647
kristof,3,1488551078705
nicom,1,1488785772874
kristof,3,1488786046153
nicom,12,1488786105132
nicom,1,1488786444079
nicom,1,1488786444789
maikel,7,1488786485418
maikel,3,1488787336019
kristof,3,1488788234711
tomho,13,1488788371925
maikel,7,1488788522959
nicom,1,1488788668402
nicom,1,1488788893715
nicom,13,1488790882680
tomho,5,1488790884154
maikel,3,1488790894283
maikel,4,1488791224152
maikel,13,1488791389294
kristof,3,1488791399216
kristof,3,1488791736090
kristof,3,1488792624087
maikel,12,1488792857010
nicom,12,1488792883711
maikel,13,1488793142052
nicom,13,1488793172099
tomho,13,1488793698815
nicom,12,1488794043589
nicom,1,1488794172800
tomho,8,1488794503587
nicom,13,1488795406707
nicom,2,1488795477699
nicom,1,1488795771801
kristof,3,1488795875179
tomho,5,1488796308489
nicom,5,1488796547377
kristof,3,1488796911848
maikel,3,1488796917491
nicom,3,1488796980602
nicom,1,1488797561051
nicom,1,1488797561767
maikel,3,1488797789153
nicom,3,1488801492052
kristof,8,1488801567851
nicom,1,1488801594025
maikel,13,1488801794163
nicom,13,1488802880569
maikel,13,1488803005845
nicom,13,1488804224461
nicom,8,1488804794074
nicom,8,1488804824719
nicom,13,1488804825536
nicom,8,1488804849620
nicom,13,1488804850965
kristof,8,1488804864082
kristof,10,1488805467103
kristof,3,1488805788160
nicom,13,1488805835283
kristof,8,1488805906002
maikel,13,1488806410792
nicom,1,1488807086163
maikel,13,1488807636106
maikel,13,1488807710050
maikel,3,1488807786120
nicom,1,1488807928789
nicom,1,1488807929393
nicom,12,1488807930286
tomho,5,1488807941778
maikel,12,1488809118371
nicom,3,1488809939774
nicor,13,1488810226818
nicom,1,1488810913653
nicom,13,1488812375242
maikel,7,1488864443870
maikel,7,1488869372153
kristof,3,1488870902632
nicom,8,1488870997747
stefaan.vangoubergen,3,1488871060781
kristof,3,1488871131190
stefaan.vangoubergen,3,1488871362250
maikel,3,1488871369916
maikel,5,1488872081963
maikel,7,1488872084916
maikel,13,1488872085622
nicom,5,1488872093943
nicom,2,1488872180712
nicom,12,1488872592681
maikel,5,1488872695998
nicom,1,1488872702861
nicom,1,1488872703585
nicom,13,1488873174541
nicom,13,1488873227816
kristof,3,1488876284060
nicom,7,1488876529212
nicom,13,1488876529924
nicom,13,1488877079191
nicom,1,1488877143559
maikel,13,1488877178201
nicom,13,1488877217754
nicom,1,1488877926959
nicom,7,1488878902857
nicom,7,1488879175005
nicom,13,1488879175728
nicom,7,1488879196425
nicom,13,1488880910653
tomho,5,1488881046615
maikel,3,1488881176415
tomho,1,1488881303911
tomho,1,1488881305951
nicom,2,1488881323187
nicor,7,1488881327882
tomho,1,1488881331748
tomho,13,1488881332463
maikel,13,1488881339216
nicom,13,1488881340289
kristof,7,1488881342983
tomho,13,1488881352493
nicor,13,1488881354505
nicor,7,1488881406693
nicom,1,1488881983218
maikel,5,1488887327038
tomho,8,1488888554984
nicom,1,1488891597302
maikel,3,1488891607517
maikel,1,1488891779096
tomho,12,1488891783305
nicom,12,1488891814385
maikel,1,1488891821641
tomho,8,1488891865775
maikel,10,1488892061430
nicom,3,1488892082913
nicom,3,1488892178807
nicom,1,1488892195462
maikel,3,1488892526828
tomho,7,1488892720112
tomho,13,1488892721479
maikel,3,1488892760722
tomho,13,1488893283566
tomho,1,1488893544148
nicom,1,1488893605693
nicom,1,1488893606423
maikel,3,1488894076948
tomho,3,1488894155957
nicom,3,1488894380706
maikel,14,1488895080899
nicom,12,1488895112481
nicom,3,1488895281866
nicom,1,1488896543825
nicom,3,1488896769618
nicom,3,1488897733275
nicom,8,1488899749435
tomho,3,1488900060375
nicom,1,1488954283981
nicom,1,1488956391118
nicom,13,1488956488769
nicom,5,1488956600065
nicom,2,1488957386884
kristof,8,1488957905726
nicom,5,1488957940431
maikel,13,1488958018404
nicom,12,1488958143163
tomho,3,1488958203592
maikel,13,1488958272859
tomho,15,1488958377989
maikel,3,1488958415854
maikel,12,1488960007842
tomho,5,1488960673832
tomho,8,1488960783926
maikel,3,1488960834750
tomho,13,1488960851353
nicom,3,1488960925080
nicom,8,1488960930224
tomho,1,1488961036914
tomho,13,1488961041464
maikel,13,1488961066258
nicom,1,1488961562075
nicom,3,1488961623057
nicom,1,1488961664316
nicom,1,1488961665024
maikel,15,1488961906193
maikel,3,1488962045859
maikel,15,1488962096103
tomho,8,1488962132737
tomho,3,1488962163015
nicom,1,1488962650109
tomho,8,1488962757134
nicom,1,1488963016069
nicom,2,1488963195607
maikel,13,1488964429137
maikel,13,1488964431135
tomho,13,1488964869970
tomho,13,1488964896521
tomho,15,1488964921687
maikel,13,1488964971753
tomho,13,1488964993582
maikel,3,1488965019260
maikel,13,1488965123911
maikel,10,1488965151759
maikel,3,1488965192794
maikel,13,1488965227158
nicom,9,1488965299406
nicom,5,1488965432627
maikel,15,1488965487214
tomho,1,1488965870212
nicom,3,1488965938652
nicom,12,1488965966758
nicom,13,1488966323185
maikel,13,1488966816470
nicor,7,1488967040708
nicor,13,1488967041426
nicom,3,1488967058427
nicom,7,1488967062883
maikel,13,1488968537489
nicom,1,1488968630002
maikel,13,1488968861570
tomho,13,1488969059229
maikel,13,1488969076022
nicom,13,1488969270072
nicom,12,1488969283511
maikel,13,1488969298956
maikel,3,1488969310983
nicom,13,1488969312068
nicom,13,1488969374307
nicom,3,1488969375704
maikel,3,1488969447139
nicom,3,1488969567578
nicom,3,1488970454297
nicom,1,1488970472745
nicom,1,1488970474106
nicom,1,1488970544341
nicom,13,1488970659941
maikel,14,1488970693703
maikel,6,1488970737416
nicom,1,1488971169745
maikel,3,1488971174354
tomho,14,1488971358918
maikel,14,1488973173809
nicom,13,1488973203652
nicom,13,1488973465656
maikel,13,1488973521110
nicom,13,1488973523097
nicom,13,1488974768456
nicom,13,1488975087042
nicom,13,1488975088379
nicom,13,1488975115899
maikel,3,1488975143009
nicom,13,1488975164591
nicom,13,1488975178373
maikel,8,1488975216625
maikel,13,1488975337180
nicom,12,1488975420107
maikel,13,1488975474616
nicom,13,1488975514205
maikel,13,1488975527470
nicom,13,1488975547395
maikel,4,1488975567501
maikel,13,1488975583022
nicom,12,1488975651961
maikel,3,1488975686912
nicom,3,1488975728773
nicom,3,1488975785812
nicom,3,1488975893040
maikel,3,1488975935412
nicom,3,1488975948683
maikel,3,1488976022355
kristof,3,1488976068987
maikel,13,1488976910511
maikel,3,1488976960724
kristof,3,1488976964200
nicom,13,1488977180059
tomho,15,1488977192809
maikel,3,1488977214301
maikel,3,1488977218759
kristof,3,1488977237847
nicom,12,1488977549011
tomho,5,1488978105582
tomho,1,1488978156061
nicom,3,1488978249009
tomho,10,1488978358893
nicom,12,1488978501647
maikel,1,1488978624776
nicom,1,1488978658338
nicom,13,1488978659045
maikel,1,1488978815184
nicom,9,1488979030672
nicom,13,1488979159733
maikel,3,1488979587615
nicom,3,1488979653634
maikel,13,1488979785508
nicom,3,1488979791424
maikel,13,1488979815926
maikel,3,1488979989703
nicom,13,1488980090861
maikel,3,1488980192208
nicom,3,1488981133754
maikel,5,1488981235106
nicom,1,1488981272652
nicom,1,1488981273994
nicom,3,1488981572079
maikel,3,1488981578185
nicom,3,1488981611041
nicom,9,1488981936492
nicom,9,1488982034515
nicom,3,1488982384607
nicom,13,1488982856106
nicom,13,1488983211128
maikel,3,1489041665926
nicom,1,1489041755585
maikel,13,1489041943468
maikel,13,1489041965852
tomho,8,1489042636677
tomho,9,1489042639641
nicom,3,1489042990238
nicom,13,1489043171502
nicom,13,1489043188866
nicom,1,1489043394034
maikel,5,1489043504935
nicom,13,1489043610020
nicom,13,1489043618760
nicom,2,1489043650066
nicom,13,1489043685089
nicom,13,1489043723734
nicom,13,1489043724316
maikel,13,1489043771623
maikel,13,1489043772340
nicom,2,1489043957477
maikel,10,1489043980882
maikel,3,1489043989475
maikel,7,1489044233352
maikel,7,1489044252880
maikel,13,1489044680524
maikel,1,1489044775058
maikel,13,1489045045735
maikel,5,1489045632540
kristof,3,1489046595206
nicom,1,1489046942688
nicom,3,1489046952102
nicom,13,1489047139835
nicom,3,1489047183796
maikel,15,1489047201546
nicom,3,1489047260661
kristof,3,1489047269370
nicom,3,1489047366807
maikel,13,1489047520548
maikel,3,1489047539346
maikel,13,1489047545129
nicom,3,1489047560658
maikel,3,1489047899030
nicom,3,1489047929231
kristof,3,1489047972097
tomho,13,1489048278796
nicom,1,1489048913319
tomho,3,1489048986703
nicom,3,1489049126426
maikel,13,1489049163100
tomho,13,1489049200897
nicom,7,1489049512767
nicom,13,1489049766629
nicom,1,1489049771282
nicom,13,1489050528652
nicom,3,1489050551980
nicom,1,1489050702553
nicom,1,1489050703271
nicom,1,1489052393475
maikel,7,1489052443138
kristof,3,1489052494965
kristof,7,1489052759944
tomho,7,1489053029721
tomho,13,1489053031071
maikel,15,1489053035055
nicom,3,1489053064888
nicom,2,1489053084741
nicom,3,1489053119439
maikel,3,1489053214384
nicom,1,1489053318081
maikel,13,1489053613913
nicom,7,1489053688487
